Theta/θ Phi/φ Chi/χ Potential/H
2.51327412287 0.0 3.76991118431 -220.997845450000
2.51327412287 0.0 3.76991118431 -220.997902430000
2.51327412287 0.0 3.76991118431 -220.998042980000
2.51327412287 0.0 3.76991118431 -220.998139070000
2.51327412287 0.0 3.76991118431 -220.998197130000
2.51327412287 0.0 3.76991118431 -220.998226660000
2.51327412287 0.0 3.76991118431 -220.998282700000
2.51327412287 0.0 3.76991118431 -220.998301800000
2.51327412287 0.0 3.76991118431 -220.998320960000
2.51327412287 0.0 3.76991118431 -220.998336440000
2.51327412287 0.0 5.02654824574 -220.997709020000
2.51327412287 0.0 5.02654824574 -220.997716270000
2.51327412287 0.0 5.02654824574 -220.997721510000
2.51327412287 0.0 5.02654824574 -220.997755420000
2.51327412287 0.0 5.02654824574 -220.997762050000
2.51327412287 0.0 5.02654824574 -220.997864290000
2.51327412287 0.0 5.02654824574 -220.998010090000
2.51327412287 0.0 5.02654824574 -220.998147200000
2.51327412287 0.0 5.02654824574 -220.998166380000
2.51327412287 0.0 5.02654824574 -220.998210470000
2.51327412287 0.628318530718 0.0 -220.997451040000
2.51327412287 0.628318530718 0.0 -220.997479100000
2.51327412287 0.628318530718 0.0 -220.997513180000
2.51327412287 0.628318530718 0.0 -220.997602800000
2.51327412287 0.628318530718 0.0 -220.997621190000
2.51327412287 0.628318530718 0.0 -220.997726250000
2.51327412287 0.628318530718 0.0 -220.997777580000
2.51327412287 0.628318530718 0.0 -220.997802430000
2.51327412287 0.628318530718 0.0 -220.997849030000
2.51327412287 0.628318530718 0.0 -220.997872170000
2.51327412287 0.628318530718 1.25663706144 -220.997728600000
2.51327412287 0.628318530718 1.25663706144 -220.997747460000
2.51327412287 0.628318530718 1.25663706144 -220.997754960000
2.51327412287 0.628318530718 1.25663706144 -220.997795920000
2.51327412287 0.628318530718 1.25663706144 -220.997824900000
2.51327412287 0.628318530718 1.25663706144 -220.997854680000
2.51327412287 0.628318530718 1.25663706144 -220.997911180000
2.51327412287 0.628318530718 1.25663706144 -220.997959500000
2.51327412287 0.628318530718 1.25663706144 -220.997989800000
2.51327412287 0.628318530718 1.25663706144 -220.997991020000
2.51327412287 0.628318530718 2.51327412287 -220.997085760000
2.51327412287 0.628318530718 2.51327412287 -220.997140990000
2.51327412287 0.628318530718 2.51327412287 -220.997154510000
2.51327412287 0.628318530718 2.51327412287 -220.997299780000
2.51327412287 0.628318530718 2.51327412287 -220.997312470000
2.51327412287 0.628318530718 2.51327412287 -220.997456930000
2.51327412287 0.628318530718 2.51327412287 -220.997583660000
2.51327412287 0.628318530718 2.51327412287 -220.997670630000
2.51327412287 0.628318530718 2.51327412287 -220.997721300000
2.51327412287 0.628318530718 2.51327412287 -220.997726710000
2.51327412287 0.628318530718 3.76991118431 -220.997021110000
2.51327412287 0.628318530718 3.76991118431 -220.997191580000
2.51327412287 0.628318530718 3.76991118431 -220.997294580000
2.51327412287 0.628318530718 3.76991118431 -220.997426320000
2.51327412287 0.628318530718 3.76991118431 -220.997462370000
2.51327412287 0.628318530718 3.76991118431 -220.997606470000
2.51327412287 0.628318530718 3.76991118431 -220.997636290000
2.51327412287 0.628318530718 3.76991118431 -220.997716230000
2.51327412287 0.628318530718 3.76991118431 -220.997757610000
2.51327412287 0.628318530718 3.76991118431 -220.997776330000
2.51327412287 0.628318530718 5.02654824574 -220.997887670000
2.51327412287 0.628318530718 5.02654824574 -220.997891780000
2.51327412287 0.628318530718 5.02654824574 -220.997897300000
2.51327412287 0.628318530718 5.02654824574 -220.997905450000
2.51327412287 0.628318530718 5.02654824574 -220.997933080000
2.51327412287 0.628318530718 5.02654824574 -220.997961300000
2.51327412287 0.628318530718 5.02654824574 -220.998042870000
2.51327412287 0.628318530718 5.02654824574 -220.998048690000
2.51327412287 0.628318530718 5.02654824574 -220.998108950000
2.51327412287 0.628318530718 5.02654824574 -220.998115860000
2.51327412287 1.25663706144 0.0 -220.997300450000
2.51327412287 1.25663706144 0.0 -220.997335550000
2.51327412287 1.25663706144 0.0 -220.997391290000
2.51327412287 1.25663706144 0.0 -220.997558020000
2.51327412287 1.25663706144 0.0 -220.997592860000
2.51327412287 1.25663706144 0.0 -220.997667300000
2.51327412287 1.25663706144 0.0 -220.997713770000
2.51327412287 1.25663706144 0.0 -220.997734680000
2.51327412287 1.25663706144 0.0 -220.997788470000
2.51327412287 1.25663706144 0.0 -220.997793290000
2.51327412287 1.25663706144 1.25663706144 -220.997357780000
2.51327412287 1.25663706144 1.25663706144 -220.997364580000
2.51327412287 1.25663706144 1.25663706144 -220.997402660000
2.51327412287 1.25663706144 1.25663706144 -220.997461640000
2.51327412287 1.25663706144 1.25663706144 -220.997465850000
2.51327412287 1.25663706144 1.25663706144 -220.997547840000
2.51327412287 1.25663706144 1.25663706144 -220.997644430000
2.51327412287 1.25663706144 1.25663706144 -220.997665090000
2.51327412287 1.25663706144 1.25663706144 -220.997806640000
2.51327412287 1.25663706144 1.25663706144 -220.997912930000
2.51327412287 1.25663706144 2.51327412287 -220.995980990000
2.51327412287 1.25663706144 2.51327412287 -220.996175260000
2.51327412287 1.25663706144 2.51327412287 -220.996416000000
2.51327412287 1.25663706144 2.51327412287 -220.996593730000
2.51327412287 1.25663706144 2.51327412287 -220.996795840000
2.51327412287 1.25663706144 2.51327412287 -220.996905820000
2.51327412287 1.25663706144 2.51327412287 -220.997041360000
2.51327412287 1.25663706144 2.51327412287 -220.997270170000
2.51327412287 1.25663706144 2.51327412287 -220.997421850000
2.51327412287 1.25663706144 2.51327412287 -220.997446540000
2.51327412287 1.25663706144 3.76991118431 -220.994774170000
2.51327412287 1.25663706144 3.76991118431 -220.995794570000
2.51327412287 1.25663706144 3.76991118431 -220.996192650000
2.51327412287 1.25663706144 3.76991118431 -220.996299120000
2.51327412287 1.25663706144 3.76991118431 -220.996409000000
2.51327412287 1.25663706144 3.76991118431 -220.996596830000
2.51327412287 1.25663706144 3.76991118431 -220.996919450000
2.51327412287 1.25663706144 3.76991118431 -220.997179570000
2.51327412287 1.25663706144 3.76991118431 -220.997272560000
2.51327412287 1.25663706144 3.76991118431 -220.997361500000
2.51327412287 1.25663706144 5.02654824574 -220.996377300000
2.51327412287 1.25663706144 5.02654824574 -220.996549270000
2.51327412287 1.25663706144 5.02654824574 -220.996869420000
2.51327412287 1.25663706144 5.02654824574 -220.996984170000
2.51327412287 1.25663706144 5.02654824574 -220.997233170000
2.51327412287 1.25663706144 5.02654824574 -220.997375730000
2.51327412287 1.25663706144 5.02654824574 -220.997545450000
2.51327412287 1.25663706144 5.02654824574 -220.997660100000
2.51327412287 1.25663706144 5.02654824574 -220.997741670000
2.51327412287 1.25663706144 5.02654824574 -220.997785250000
2.51327412287 1.88495559215 0.0 -220.996563130000
2.51327412287 1.88495559215 0.0 -220.996612380000
2.51327412287 1.88495559215 0.0 -220.996637600000
2.51327412287 1.88495559215 0.0 -220.996732960000
2.51327412287 1.88495559215 0.0 -220.996776140000
2.51327412287 1.88495559215 0.0 -220.996871040000
2.51327412287 1.88495559215 0.0 -220.996883430000
2.51327412287 1.88495559215 0.0 -220.996984340000
2.51327412287 1.88495559215 0.0 -220.997010440000
2.51327412287 1.88495559215 0.0 -220.997047340000
2.51327412287 1.88495559215 1.25663706144 -220.996550000000
2.51327412287 1.88495559215 1.25663706144 -220.996590880000
2.51327412287 1.88495559215 1.25663706144 -220.996746800000
2.51327412287 1.88495559215 1.25663706144 -220.996836020000
2.51327412287 1.88495559215 1.25663706144 -220.997017480000
2.51327412287 1.88495559215 1.25663706144 -220.997127190000
2.51327412287 1.88495559215 1.25663706144 -220.997293000000
2.51327412287 1.88495559215 1.25663706144 -220.997592310000
2.51327412287 1.88495559215 1.25663706144 -220.997778280000
2.51327412287 1.88495559215 1.25663706144 -220.997923480000
2.51327412287 1.88495559215 2.51327412287 -220.997206410000
2.51327412287 1.88495559215 2.51327412287 -220.997219960000
2.51327412287 1.88495559215 2.51327412287 -220.997300010000
2.51327412287 1.88495559215 2.51327412287 -220.997325950000
2.51327412287 1.88495559215 2.51327412287 -220.997506330000
2.51327412287 1.88495559215 2.51327412287 -220.997516770000
2.51327412287 1.88495559215 2.51327412287 -220.997776660000
2.51327412287 1.88495559215 2.51327412287 -220.997788310000
2.51327412287 1.88495559215 2.51327412287 -220.998054990000
2.51327412287 1.88495559215 2.51327412287 -220.998055280000
2.51327412287 1.88495559215 3.76991118431 -220.997160320000
2.51327412287 1.88495559215 3.76991118431 -220.997288530000
2.51327412287 1.88495559215 3.76991118431 -220.997319080000
2.51327412287 1.88495559215 3.76991118431 -220.997491590000
2.51327412287 1.88495559215 3.76991118431 -220.997538870000
2.51327412287 1.88495559215 3.76991118431 -220.997704820000
2.51327412287 1.88495559215 3.76991118431 -220.997741220000
2.51327412287 1.88495559215 3.76991118431 -220.997863740000
2.51327412287 1.88495559215 3.76991118431 -220.997880820000
2.51327412287 1.88495559215 3.76991118431 -220.997926260000
2.51327412287 1.88495559215 5.02654824574 -220.995213270000
2.51327412287 1.88495559215 5.02654824574 -220.995672420000
2.51327412287 1.88495559215 5.02654824574 -220.996316880000
2.51327412287 1.88495559215 5.02654824574 -220.996584780000
2.51327412287 1.88495559215 5.02654824574 -220.996625940000
2.51327412287 1.88495559215 5.02654824574 -220.996963090000
2.51327412287 1.88495559215 5.02654824574 -220.996993190000
2.51327412287 1.88495559215 5.02654824574 -220.997269010000
2.51327412287 1.88495559215 5.02654824574 -220.997288920000
2.51327412287 1.88495559215 5.02654824574 -220.997395620000
2.51327412287 2.51327412287 0.0 -220.996878410000
2.51327412287 2.51327412287 0.0 -220.996905930000
2.51327412287 2.51327412287 0.0 -220.996987390000
2.51327412287 2.51327412287 0.0 -220.997188870000
2.51327412287 2.51327412287 0.0 -220.997407390000
2.51327412287 2.51327412287 0.0 -220.997451110000
2.51327412287 2.51327412287 0.0 -220.997575820000
2.51327412287 2.51327412287 0.0 -220.997592780000
2.51327412287 2.51327412287 0.0 -220.997662240000
2.51327412287 2.51327412287 0.0 -220.997665170000
2.51327412287 2.51327412287 1.25663706144 -220.997401540000
2.51327412287 2.51327412287 1.25663706144 -220.997404120000
2.51327412287 2.51327412287 1.25663706144 -220.997513230000
2.51327412287 2.51327412287 1.25663706144 -220.997534300000
2.51327412287 2.51327412287 1.25663706144 -220.997683160000
2.51327412287 2.51327412287 1.25663706144 -220.997744770000
2.51327412287 2.51327412287 1.25663706144 -220.997852290000
2.51327412287 2.51327412287 1.25663706144 -220.997948800000
2.51327412287 2.51327412287 1.25663706144 -220.997987260000
2.51327412287 2.51327412287 1.25663706144 -220.998067800000
2.51327412287 2.51327412287 2.51327412287 -220.997499600000
2.51327412287 2.51327412287 2.51327412287 -220.997522240000
2.51327412287 2.51327412287 2.51327412287 -220.997533480000
2.51327412287 2.51327412287 2.51327412287 -220.997602630000
2.51327412287 2.51327412287 2.51327412287 -220.997621860000
2.51327412287 2.51327412287 2.51327412287 -220.997702170000
2.51327412287 2.51327412287 2.51327412287 -220.997788260000
2.51327412287 2.51327412287 2.51327412287 -220.997833570000
2.51327412287 2.51327412287 2.51327412287 -220.997967900000
2.51327412287 2.51327412287 2.51327412287 -220.998086730000
2.51327412287 2.51327412287 3.76991118431 -220.997489460000
2.51327412287 2.51327412287 3.76991118431 -220.997536600000
2.51327412287 2.51327412287 3.76991118431 -220.997684710000
2.51327412287 2.51327412287 3.76991118431 -220.997780420000
2.51327412287 2.51327412287 3.76991118431 -220.997887010000
2.51327412287 2.51327412287 3.76991118431 -220.997959000000
2.51327412287 2.51327412287 3.76991118431 -220.998074810000
2.51327412287 2.51327412287 3.76991118431 -220.998110340000
2.51327412287 2.51327412287 3.76991118431 -220.998187490000
2.51327412287 2.51327412287 3.76991118431 -220.998196750000
2.51327412287 2.51327412287 5.02654824574 -220.997485620000
2.51327412287 2.51327412287 5.02654824574 -220.997619050000
2.51327412287 2.51327412287 5.02654824574 -220.997628330000
2.51327412287 2.51327412287 5.02654824574 -220.997765160000
2.51327412287 2.51327412287 5.02654824574 -220.997809750000
2.51327412287 2.51327412287 5.02654824574 -220.997901970000
2.51327412287 2.51327412287 5.02654824574 -220.997984430000
2.51327412287 2.51327412287 5.02654824574 -220.998019470000
2.51327412287 2.51327412287 5.02654824574 -220.998084740000
2.51327412287 2.51327412287 5.02654824574 -220.998090910000
3.76991118431 0.0 0.0 -220.997444820000
3.76991118431 0.0 0.0 -220.997471450000
3.76991118431 0.0 0.0 -220.997510710000
3.76991118431 0.0 0.0 -220.997576180000
3.76991118431 0.0 0.0 -220.997604730000
3.76991118431 0.0 0.0 -220.997632940000
3.76991118431 0.0 0.0 -220.997685620000
3.76991118431 0.0 0.0 -220.997706860000
3.76991118431 0.0 0.0 -220.997730910000
3.76991118431 0.0 0.0 -220.997747010000
3.76991118431 0.0 1.25663706144 -220.997779520000
3.76991118431 0.0 1.25663706144 -220.997801700000
3.76991118431 0.0 1.25663706144 -220.997810990000
3.76991118431 0.0 1.25663706144 -220.997863910000
3.76991118431 0.0 1.25663706144 -220.997896250000
3.76991118431 0.0 1.25663706144 -220.997922810000
3.76991118431 0.0 1.25663706144 -220.997993910000
3.76991118431 0.0 1.25663706144 -220.998039290000
3.76991118431 0.0 1.25663706144 -220.998083810000
3.76991118431 0.0 1.25663706144 -220.998166380000
3.76991118431 0.0 2.51327412287 -220.997845450000
3.76991118431 0.0 2.51327412287 -220.997902430000
3.76991118431 0.0 2.51327412287 -220.998042980000
3.76991118431 0.0 2.51327412287 -220.998139070000
3.76991118431 0.0 2.51327412287 -220.998197130000
3.76991118431 0.0 2.51327412287 -220.998226660000
3.76991118431 0.0 2.51327412287 -220.998282700000
3.76991118431 0.0 2.51327412287 -220.998301800000
3.76991118431 0.0 2.51327412287 -220.998320960000
3.76991118431 0.0 2.51327412287 -220.998336440000
3.76991118431 0.0 3.76991118431 -220.997709020000
3.76991118431 0.0 3.76991118431 -220.997716270000
3.76991118431 0.0 3.76991118431 -220.997721510000
3.76991118431 0.0 3.76991118431 -220.997755420000
3.76991118431 0.0 3.76991118431 -220.997762050000
3.76991118431 0.0 3.76991118431 -220.997864290000
3.76991118431 0.0 3.76991118431 -220.998010090000
3.76991118431 0.0 3.76991118431 -220.998147200000
3.76991118431 0.0 3.76991118431 -220.998166380000
3.76991118431 0.0 3.76991118431 -220.998210470000
3.76991118431 0.0 5.02654824574 -220.997324430000
3.76991118431 0.0 5.02654824574 -220.997362290000
3.76991118431 0.0 5.02654824574 -220.997367670000
3.76991118431 0.0 5.02654824574 -220.997461350000
3.76991118431 0.0 5.02654824574 -220.997471450000
3.76991118431 0.0 5.02654824574 -220.997558640000
3.76991118431 0.0 5.02654824574 -220.997627060000
3.76991118431 0.0 5.02654824574 -220.997654880000
3.76991118431 0.0 5.02654824574 -220.997661010000
3.76991118431 0.0 5.02654824574 -220.997669400000
3.76991118431 0.628318530718 0.0 -220.997621960000
3.76991118431 0.628318530718 0.0 -220.997633380000
3.76991118431 0.628318530718 0.0 -220.997657440000
3.76991118431 0.628318530718 0.0 -220.997722800000
3.76991118431 0.628318530718 0.0 -220.997761530000
3.76991118431 0.628318530718 0.0 -220.997813820000
3.76991118431 0.628318530718 0.0 -220.997893530000
3.76991118431 0.628318530718 0.0 -220.997911150000
3.76991118431 0.628318530718 0.0 -220.997974930000
3.76991118431 0.628318530718 0.0 -220.997977310000
3.76991118431 0.628318530718 1.25663706144 -220.997711780000
3.76991118431 0.628318530718 1.25663706144 -220.997754890000
3.76991118431 0.628318530718 1.25663706144 -220.997760810000
3.76991118431 0.628318530718 1.25663706144 -220.997879930000
3.76991118431 0.628318530718 1.25663706144 -220.998049770000
3.76991118431 0.628318530718 1.25663706144 -220.998208670000
3.76991118431 0.628318530718 1.25663706144 -220.998214570000
3.76991118431 0.628318530718 1.25663706144 -220.998321610000
3.76991118431 0.628318530718 1.25663706144 -220.998329490000
3.76991118431 0.628318530718 1.25663706144 -220.998367010000
3.76991118431 0.628318530718 2.51327412287 -220.997176600000
3.76991118431 0.628318530718 2.51327412287 -220.997186070000
3.76991118431 0.628318530718 2.51327412287 -220.997225730000
3.76991118431 0.628318530718 2.51327412287 -220.997258680000
3.76991118431 0.628318530718 2.51327412287 -220.997332530000
3.76991118431 0.628318530718 2.51327412287 -220.997392960000
3.76991118431 0.628318530718 2.51327412287 -220.997562380000
3.76991118431 0.628318530718 2.51327412287 -220.997708270000
3.76991118431 0.628318530718 2.51327412287 -220.997710070000
3.76991118431 0.628318530718 2.51327412287 -220.997770730000
3.76991118431 0.628318530718 3.76991118431 -220.997087080000
3.76991118431 0.628318530718 3.76991118431 -220.997105710000
3.76991118431 0.628318530718 3.76991118431 -220.997158330000
3.76991118431 0.628318530718 3.76991118431 -220.997181840000
3.76991118431 0.628318530718 3.76991118431 -220.997286060000
3.76991118431 0.628318530718 3.76991118431 -220.997324840000
3.76991118431 0.628318530718 3.76991118431 -220.997403490000
3.76991118431 0.628318530718 3.76991118431 -220.997542770000
3.76991118431 0.628318530718 3.76991118431 -220.997729510000
3.76991118431 0.628318530718 3.76991118431 -220.997806280000
3.76991118431 0.628318530718 5.02654824574 -220.997527770000
3.76991118431 0.628318530718 5.02654824574 -220.997567230000
3.76991118431 0.628318530718 5.02654824574 -220.997596360000
3.76991118431 0.628318530718 5.02654824574 -220.997705190000
3.76991118431 0.628318530718 5.02654824574 -220.997882860000
3.76991118431 0.628318530718 5.02654824574 -220.997977880000
3.76991118431 0.628318530718 5.02654824574 -220.998029080000
3.76991118431 0.628318530718 5.02654824574 -220.998051600000
3.76991118431 0.628318530718 5.02654824574 -220.998099750000
3.76991118431 0.628318530718 5.02654824574 -220.998101030000
3.76991118431 1.25663706144 0.0 -220.997395240000
3.76991118431 1.25663706144 0.0 -220.997406050000
3.76991118431 1.25663706144 0.0 -220.997418180000
3.76991118431 1.25663706144 0.0 -220.997461640000
3.76991118431 1.25663706144 0.0 -220.997476690000
3.76991118431 1.25663706144 0.0 -220.997613490000
3.76991118431 1.25663706144 0.0 -220.997779470000
3.76991118431 1.25663706144 0.0 -220.997834370000
3.76991118431 1.25663706144 0.0 -220.997904520000
3.76991118431 1.25663706144 0.0 -220.997926670000
3.76991118431 1.25663706144 1.25663706144 -220.996395910000
3.76991118431 1.25663706144 1.25663706144 -220.996474770000
3.76991118431 1.25663706144 1.25663706144 -220.996742740000
3.76991118431 1.25663706144 1.25663706144 -220.997092300000
3.76991118431 1.25663706144 1.25663706144 -220.997425370000
3.76991118431 1.25663706144 1.25663706144 -220.997463840000
3.76991118431 1.25663706144 1.25663706144 -220.997687000000
3.76991118431 1.25663706144 1.25663706144 -220.997764770000
3.76991118431 1.25663706144 1.25663706144 -220.997851420000
3.76991118431 1.25663706144 1.25663706144 -220.997889910000
3.76991118431 1.25663706144 2.51327412287 -220.995366300000
3.76991118431 1.25663706144 2.51327412287 -220.996095910000
3.76991118431 1.25663706144 2.51327412287 -220.996193070000
3.76991118431 1.25663706144 2.51327412287 -220.996459050000
3.76991118431 1.25663706144 2.51327412287 -220.996810290000
3.76991118431 1.25663706144 2.51327412287 -220.997128650000
3.76991118431 1.25663706144 2.51327412287 -220.997148800000
3.76991118431 1.25663706144 2.51327412287 -220.997385720000
3.76991118431 1.25663706144 2.51327412287 -220.997389850000
3.76991118431 1.25663706144 2.51327412287 -220.997476500000
3.76991118431 1.25663706144 3.76991118431 -220.996273530000
3.76991118431 1.25663706144 3.76991118431 -220.996357990000
3.76991118431 1.25663706144 3.76991118431 -220.996388420000
3.76991118431 1.25663706144 3.76991118431 -220.996590930000
3.76991118431 1.25663706144 3.76991118431 -220.996618600000
3.76991118431 1.25663706144 3.76991118431 -220.996870690000
3.76991118431 1.25663706144 3.76991118431 -220.996908130000
3.76991118431 1.25663706144 3.76991118431 -220.997295150000
3.76991118431 1.25663706144 3.76991118431 -220.997458880000
3.76991118431 1.25663706144 3.76991118431 -220.997486020000
3.76991118431 1.25663706144 5.02654824574 -220.996989340000
3.76991118431 1.25663706144 5.02654824574 -220.997044860000
3.76991118431 1.25663706144 5.02654824574 -220.997086980000
3.76991118431 1.25663706144 5.02654824574 -220.997251930000
3.76991118431 1.25663706144 5.02654824574 -220.997301260000
3.76991118431 1.25663706144 5.02654824574 -220.997577820000
3.76991118431 1.25663706144 5.02654824574 -220.997856540000
3.76991118431 1.25663706144 5.02654824574 -220.998073460000
3.76991118431 1.25663706144 5.02654824574 -220.998089160000
3.76991118431 1.25663706144 5.02654824574 -220.998165350000
3.76991118431 1.88495559215 0.0 -220.996354300000
3.76991118431 1.88495559215 0.0 -220.996382120000
3.76991118431 1.88495559215 0.0 -220.996432450000
3.76991118431 1.88495559215 0.0 -220.996493860000
3.76991118431 1.88495559215 0.0 -220.996545390000
3.76991118431 1.88495559215 0.0 -220.996719210000
3.76991118431 1.88495559215 0.0 -220.996754370000
3.76991118431 1.88495559215 0.0 -220.996935870000
3.76991118431 1.88495559215 0.0 -220.997234610000
3.76991118431 1.88495559215 0.0 -220.997264440000
3.76991118431 1.88495559215 1.25663706144 -220.995484780000
3.76991118431 1.88495559215 1.25663706144 -220.996021840000
3.76991118431 1.88495559215 1.25663706144 -220.996135170000
3.76991118431 1.88495559215 1.25663706144 -220.996424240000
3.76991118431 1.88495559215 1.25663706144 -220.996825060000
3.76991118431 1.88495559215 1.25663706144 -220.996905440000
3.76991118431 1.88495559215 1.25663706144 -220.997207210000
3.76991118431 1.88495559215 1.25663706144 -220.997232860000
3.76991118431 1.88495559215 1.25663706144 -220.997437100000
3.76991118431 1.88495559215 1.25663706144 -220.997440260000
3.76991118431 1.88495559215 2.51327412287 -220.996803140000
3.76991118431 1.88495559215 2.51327412287 -220.996944480000
3.76991118431 1.88495559215 2.51327412287 -220.997240680000
3.76991118431 1.88495559215 2.51327412287 -220.997575480000
3.76991118431 1.88495559215 2.51327412287 -220.997670200000
3.76991118431 1.88495559215 2.51327412287 -220.997859010000
3.76991118431 1.88495559215 2.51327412287 -220.997963890000
3.76991118431 1.88495559215 2.51327412287 -220.998052120000
3.76991118431 1.88495559215 2.51327412287 -220.998123400000
3.76991118431 1.88495559215 2.51327412287 -220.998145060000
3.76991118431 1.88495559215 3.76991118431 -220.997279010000
3.76991118431 1.88495559215 3.76991118431 -220.997301310000
3.76991118431 1.88495559215 3.76991118431 -220.997333120000
3.76991118431 1.88495559215 3.76991118431 -220.997387240000
3.76991118431 1.88495559215 3.76991118431 -220.997465490000
3.76991118431 1.88495559215 3.76991118431 -220.997652190000
3.76991118431 1.88495559215 3.76991118431 -220.997841700000
3.76991118431 1.88495559215 3.76991118431 -220.997905450000
3.76991118431 1.88495559215 3.76991118431 -220.997971260000
3.76991118431 1.88495559215 3.76991118431 -220.997994780000
3.76991118431 1.88495559215 5.02654824574 -220.996275360000
3.76991118431 1.88495559215 5.02654824574 -220.996428630000
3.76991118431 1.88495559215 5.02654824574 -220.996527590000
3.76991118431 1.88495559215 5.02654824574 -220.996708680000
3.76991118431 1.88495559215 5.02654824574 -220.996786590000
3.76991118431 1.88495559215 5.02654824574 -220.997040630000
3.76991118431 1.88495559215 5.02654824574 -220.997390900000
3.76991118431 1.88495559215 5.02654824574 -220.997504120000
3.76991118431 1.88495559215 5.02654824574 -220.997714890000
3.76991118431 1.88495559215 5.02654824574 -220.997799300000
3.76991118431 2.51327412287 0.0 -220.997025320000
3.76991118431 2.51327412287 0.0 -220.997030900000
3.76991118431 2.51327412287 0.0 -220.997071260000
3.76991118431 2.51327412287 0.0 -220.997114580000
3.76991118431 2.51327412287 0.0 -220.997213050000
3.76991118431 2.51327412287 0.0 -220.997213450000
3.76991118431 2.51327412287 0.0 -220.997342670000
3.76991118431 2.51327412287 0.0 -220.997482490000
3.76991118431 2.51327412287 0.0 -220.997573570000
3.76991118431 2.51327412287 0.0 -220.997577850000
3.76991118431 2.51327412287 1.25663706144 -220.997550700000
3.76991118431 2.51327412287 1.25663706144 -220.997577650000
3.76991118431 2.51327412287 1.25663706144 -220.997685250000
3.76991118431 2.51327412287 1.25663706144 -220.997731940000
3.76991118431 2.51327412287 1.25663706144 -220.997817790000
3.76991118431 2.51327412287 1.25663706144 -220.997842350000
3.76991118431 2.51327412287 1.25663706144 -220.997926060000
3.76991118431 2.51327412287 1.25663706144 -220.997983630000
3.76991118431 2.51327412287 1.25663706144 -220.998019850000
3.76991118431 2.51327412287 1.25663706144 -220.998048850000
3.76991118431 2.51327412287 2.51327412287 -220.997811020000
3.76991118431 2.51327412287 2.51327412287 -220.997836950000
3.76991118431 2.51327412287 2.51327412287 -220.997839300000
3.76991118431 2.51327412287 2.51327412287 -220.997855130000
3.76991118431 2.51327412287 2.51327412287 -220.997875050000
3.76991118431 2.51327412287 2.51327412287 -220.997915640000
3.76991118431 2.51327412287 2.51327412287 -220.997917310000
3.76991118431 2.51327412287 2.51327412287 -220.997969030000
3.76991118431 2.51327412287 2.51327412287 -220.997985340000
3.76991118431 2.51327412287 2.51327412287 -220.998002640000
3.76991118431 2.51327412287 3.76991118431 -220.997602100000
3.76991118431 2.51327412287 3.76991118431 -220.997609970000
3.76991118431 2.51327412287 3.76991118431 -220.997644380000
3.76991118431 2.51327412287 3.76991118431 -220.997644980000
3.76991118431 2.51327412287 3.76991118431 -220.997688790000
3.76991118431 2.51327412287 3.76991118431 -220.997739750000
3.76991118431 2.51327412287 3.76991118431 -220.997856830000
3.76991118431 2.51327412287 3.76991118431 -220.997870620000
3.76991118431 2.51327412287 3.76991118431 -220.997941330000
3.76991118431 2.51327412287 3.76991118431 -220.997948010000
3.76991118431 2.51327412287 5.02654824574 -220.997482330000
3.76991118431 2.51327412287 5.02654824574 -220.997512230000
3.76991118431 2.51327412287 5.02654824574 -220.997526690000
3.76991118431 2.51327412287 5.02654824574 -220.997612190000
3.76991118431 2.51327412287 5.02654824574 -220.997612220000
3.76991118431 2.51327412287 5.02654824574 -220.997696240000
3.76991118431 2.51327412287 5.02654824574 -220.997739080000
3.76991118431 2.51327412287 5.02654824574 -220.997755300000
3.76991118431 2.51327412287 5.02654824574 -220.997838290000
3.76991118431 2.51327412287 5.02654824574 -220.997879320000
5.02654824574 0.0 0.0 -220.997779520000
5.02654824574 0.0 0.0 -220.997801700000
5.02654824574 0.0 0.0 -220.997810990000
5.02654824574 0.0 0.0 -220.997863910000
5.02654824574 0.0 0.0 -220.997896250000
5.02654824574 0.0 0.0 -220.997922810000
5.02654824574 0.0 0.0 -220.997993910000
5.02654824574 0.0 0.0 -220.998039290000
5.02654824574 0.0 0.0 -220.998083810000
5.02654824574 0.0 0.0 -220.998166380000
5.02654824574 0.0 1.25663706144 -220.997845450000
5.02654824574 0.0 1.25663706144 -220.997902430000
5.02654824574 0.0 1.25663706144 -220.998042980000
5.02654824574 0.0 1.25663706144 -220.998139070000
5.02654824574 0.0 1.25663706144 -220.998197130000
5.02654824574 0.0 1.25663706144 -220.998226660000
5.02654824574 0.0 1.25663706144 -220.998282700000
5.02654824574 0.0 1.25663706144 -220.998301800000
5.02654824574 0.0 1.25663706144 -220.998320960000
5.02654824574 0.0 1.25663706144 -220.998336440000
5.02654824574 0.0 2.51327412287 -220.997709020000
5.02654824574 0.0 2.51327412287 -220.997716270000
5.02654824574 0.0 2.51327412287 -220.997721510000
5.02654824574 0.0 2.51327412287 -220.997755420000
5.02654824574 0.0 2.51327412287 -220.997762050000
5.02654824574 0.0 2.51327412287 -220.997864290000
5.02654824574 0.0 2.51327412287 -220.998010090000
5.02654824574 0.0 2.51327412287 -220.998147200000
5.02654824574 0.0 2.51327412287 -220.998166380000
5.02654824574 0.0 2.51327412287 -220.998210470000
5.02654824574 0.0 3.76991118431 -220.997324430000
5.02654824574 0.0 3.76991118431 -220.997362290000
